TIME,YEAR,GEO,UNIT,TRA_MEAS,PARTNER,Value,Flag and Footnotes,MONTH
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Pays-Bas,960,,2
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Pologne,1452,,2
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Suède,565,,2
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Norvège,1239,,2
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Suisse,8,,2
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Royaume-Uni,2607,,2
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Serbie,22,,2
2021M02,2021,Lituanie,Passager,Passagers à bord (arrivées),Turquie,1994,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Allemagne,288,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Grèce,642,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Espagne,4026,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),France,1571,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Italie,2027,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Hongrie,4,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Pays-Bas,1737,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Autriche,493,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Pologne,6,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Portugal,5344,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Suède,422,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Suisse,201,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Royaume-Uni,325,,2
2021M02,2021,Luxembourg,Passager,Passagers à bord (arrivées),Turquie,775,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Allemagne,6516,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Irlande,1066,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Espagne,27,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),France,216,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Pays-Bas,4187,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Pologne,910,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Finlande,222,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Suède,486,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Suisse,988,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Royaume-Uni,3818,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Macédoine du Nord,24,,2
2021M02,2021,Hongrie,Passager,Passagers à bord (arrivées),Turquie,2406,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Belgique,706,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Bulgarie,863,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Allemagne,2514,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Irlande,10,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Grèce,144,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Espagne,378,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),France,1213,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Croatie,2,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Italie,4106,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Pays-Bas,538,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Autriche,69,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Pologne,555,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Portugal,5,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Slovénie,6,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Suède,45,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Suisse,466,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Royaume-Uni,377,,2
2021M02,2021,Malte,Passager,Passagers à bord (arrivées),Turquie,2252,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Belgique,2344,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Bulgarie,4045,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Tchéquie,4665,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Danemark,5919,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Allemagne,12912,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Estonie,522,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Irlande,4412,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Grèce,5127,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Espagne,19412,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),France,15730,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Croatie,2834,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Italie,14924,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Lettonie,3067,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Lituanie,856,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Luxembourg,1859,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Hongrie,4646,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Malte,497,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Pays-Bas,4,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Autriche,3298,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Pologne,8971,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Portugal,7661,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Roumanie,6362,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Finlande,2293,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Suède,5770,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Islande,825,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Norvège,4341,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Suisse,5012,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Royaume-Uni,48,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Macédoine du Nord,429,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Serbie,724,,2
2021M02,2021,Pays-Bas,Passager,Passagers à bord (arrivées),Turquie,15474,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Belgique,1934,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Bulgarie,2032,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Danemark,874,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Allemagne,14810,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Grèce,2131,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Espagne,3290,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),France,2427,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Italie,2759,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Chypre,814,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Lettonie,39,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Luxembourg,515,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Malte,70,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Pays-Bas,3078,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Pologne,673,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Portugal,772,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Roumanie,1903,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Finlande,650,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Suède,1017,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Suisse,5121,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Monténégro,225,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Macédoine du Nord,772,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Serbie,1267,,2
2021M02,2021,Autriche,Passager,Passagers à bord (arrivées),Turquie,9508,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Belgique,1440,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Bulgarie,627,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Tchéquie,378,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Danemark,1072,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Allemagne,10475,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Estonie,583,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Irlande,4244,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Grèce,533,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Espagne,6640,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),France,4548,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Croatie,2,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Italie,2097,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Lituanie,1200,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Hongrie,957,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Malte,485,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Pays-Bas,8592,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Autriche,814,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Pologne,1404,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Portugal,780,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Roumanie,874,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Finlande,563,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Suède,5528,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Islande,1296,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Norvège,7410,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Suisse,2825,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Royaume-Uni,15890,,2
2021M02,2021,Pologne,Passager,Passagers à bord (arrivées),Turquie,3102,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Belgique,2607,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Tchéquie,341,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Danemark,111,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Allemagne,3172,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Irlande,983,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Grèce,68,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Espagne,6316,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),France,24794,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Italie,2906,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Chypre,43,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Lettonie,4,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Lituanie,355,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Luxembourg,4885,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Hongrie,26,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Malte,5,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Pays-Bas,5500,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Autriche,717,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Pologne,766,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Portugal,788,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Suède,221,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Suisse,4472,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Royaume-Uni,112,,2
2021M02,2021,Portugal,Passager,Passagers à bord (arrivées),Turquie,1688,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Belgique,2574,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Bulgarie,271,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Danemark,1542,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Allemagne,9541,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Irlande,1865,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Grèce,1593,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Espagne,5845,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),France,7206,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Croatie,3,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Italie,6407,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Chypre,325,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Hongrie,17,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Pays-Bas,5336,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Autriche,1676,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Pologne,892,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Roumanie,2456,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Finlande,94,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Suède,979,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Norvège,373,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Suisse,1430,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Royaume-Uni,20445,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Serbie,6,,2
2021M02,2021,Roumanie,Passager,Passagers à bord (arrivées),Turquie,9147,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),Allemagne,894,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),Estonie,28,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),Espagne,203,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),France,25,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),Norvège,30,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),Royaume-Uni,48,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),Serbie,533,,2
2021M02,2021,Slovénie,Passager,Passagers à bord (arrivées),Turquie,1076,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Tchéquie,12,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Allemagne,2,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Grèce,1,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Espagne,3,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),France,12,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Croatie,2,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Italie,7,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Hongrie,4,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Autriche,2,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Slovaquie,10,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Suède,234,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Suisse,3,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Royaume-Uni,1329,,2
2021M02,2021,Slovaquie,Passager,Passagers à bord (arrivées),Serbie,2,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Belgique,504,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Tchéquie,131,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Danemark,858,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Allemagne,5966,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Estonie,3140,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Irlande,165,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Espagne,855,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),France,1540,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Italie,682,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Chypre,33,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Lettonie,609,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Hongrie,190,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Pays-Bas,2689,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Autriche,720,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Pologne,534,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Portugal,51,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Slovaquie,3,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Suède,3153,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Norvège,1035,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Suisse,1107,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Royaume-Uni,2525,,2
2021M02,2021,Finlande,Passager,Passagers à bord (arrivées),Turquie,1928,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Belgique,426,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Bulgarie,12,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Tchéquie,595,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Danemark,1182,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Allemagne,9718,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Estonie,958,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Irlande,565,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Grèce,641,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Espagne,8150,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),France,7102,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Italie,176,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Lettonie,502,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Lituanie,424,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Luxembourg,346,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Hongrie,488,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Malte,37,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Pays-Bas,6300,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Autriche,873,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Pologne,5620,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Portugal,498,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Roumanie,1781,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Slovénie,5,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Slovaquie,264,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Finlande,3019,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Suède,2533,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Islande,3,,2
2021M02,2021,Suède,Passager,Passagers à bord (arrivées),Norvège,2132,,2
